,squareid,datetime,countryCode,smsin,smsout,callin,callout,internet
0,5082,2013-11-01 00:00:00,0,0.0103667110053295,,0.4102470457121429,,
1,5082,2013-11-01 00:00:00,1,,,,0.0267939671947125,
2,5082,2013-11-01 00:00:00,39,1.4623441078605504,3.1801218112970315,2.62574186709746,0.9720257993291882,77.02047154787564
3,5082,2013-11-01 00:00:00,43,,,,,0.1103945318958949
4,5082,2013-11-01 00:10:00,0,0.8215418563226321,,,,
5,5082,2013-11-01 00:10:00,39,6.254755521776568,2.977790685668948,1.4775016116606432,1.6448706588261537,62.69905913532557
6,5082,2013-11-01 00:20:00,0,1.9068700475709528,,,,
7,5082,2013-11-01 00:20:00,39,3.936249675668295,4.712961904478457,1.166080144784247,0.8292301716338104,40.65093478157979
8,5082,2013-11-01 00:30:00,0,0.9536368089382784,,,,
9,5082,2013-11-01 00:30:00,1,0.2051235228560714,,,,
10,5082,2013-11-01 00:30:00,39,0.6568737076381154,0.0789139107402826,1.4597914597350534,0.5494982344899361,49.901984828745945
11,5082,2013-11-01 00:30:00,43,,,,,0.0551972659479474
12,5082,2013-11-01 00:40:00,39,0.741810417319615,1.3624975620152135,1.809387216706546,0.08199123314266,46.47575573158009
13,5082,2013-11-01 00:50:00,0,0.0807403647670266,,,,
14,5082,2013-11-01 00:50:00,39,2.8062624709179964,0.8873374223499921,0.6145997230055896,0.8413626273545959,39.37587268020082
15,5082,2013-11-01 00:50:00,43,0.3183032816842392,0.6366065633684785,,,
16,5082,2013-11-01 01:00:00,39,1.0029153613647592,3.87716491787972,1.1548123225711615,0.0103667110053295,41.95826604401388
17,5082,2013-11-01 01:10:00,0,1.4023744159707603,,,,
18,5082,2013-11-01 01:10:00,39,0.0663711175644846,1.22803006877439,0.0759306879586066,,38.91670131305029
19,5082,2013-11-01 01:20:00,0,0.9534350237854764,,,,
20,5082,2013-11-01 01:20:00,39,0.0004035703056037,1.1766486409423786,1.4822541282150214,0.9896713795876296,32.04721908846632
21,5082,2013-11-01 01:20:00,49,,,,,0.3183032816842392
22,5082,2013-11-01 01:30:00,0,0.0082240645383822,,,,
23,5082,2013-11-01 01:30:00,39,1.507885663550555,0.065563976953277,0.9534350237854764,0.0350180317330947,47.7875019882142
24,5082,2013-11-01 01:30:00,49,,,,,0.0002017851528018
25,5082,2013-11-01 01:40:00,0,0.2051235228560714,,,,
26,5082,2013-11-01 01:40:00,39,0.3554848327716629,0.0105684961581314,0.0267939671947125,0.2053253080088733,42.47615901377312
27,5082,2013-11-01 01:50:00,33,,,,,0.6387853526396252
28,5082,2013-11-01 01:50:00,39,2.076554481736506,3.547556396673805,0.1742794669431527,0.0269957523475144,39.36363597555447
29,5082,2013-11-01 01:50:00,43,,,,,0.0082240645383822
30,5082,2013-11-01 02:00:00,0,0.2422210943010799,,,0.0267939671947125,
31,5082,2013-11-01 02:00:00,39,0.3985991208013416,0.0215405626218666,0.8472880586189983,0.2150686639234783,40.4957194682568
32,5082,2013-11-01 02:00:00,44,4.767175118927383,,,,
33,5082,2013-11-01 02:10:00,0,0.776080452539643,,,,
34,5082,2013-11-01 02:10:00,39,1.1836825637042196,0.0782142898488763,0.2294767328911001,0.1614807295340533,36.69225573801083
35,5082,2013-11-01 02:20:00,39,0.1328062003384181,0.7325774270172233,0.3450972488789518,0.6517604012056317,36.43583701646804
36,5082,2013-11-01 02:30:00,39,0.0002017851528018,8.397698619554802,0.8057421403770998,0.0103667110053295,42.49815255883891
37,5082,2013-11-01 02:30:00,44,,12.394655309211194,,,
38,5082,2013-11-01 02:40:00,39,0.4184711102505251,1.2361924180144006,0.0553990511007493,0.0084258496911841,34.63056799589102
39,5082,2013-11-01 02:50:00,0,0.0164481290767644,,,,
40,5082,2013-11-01 02:50:00,39,0.2650155333571148,0.2051235228560714,0.3554639598842813,0.3265273462226215,34.589381622721
41,5082,2013-11-01 03:00:00,0,0.0187215419895003,,,,
42,5082,2013-11-01 03:00:00,39,0.604786846836071,1.1277144907286292,,0.2051235228560714,37.74671524042823
43,5082,2013-11-01 03:10:00,0,0.0004035703056037,,,,
44,5082,2013-11-01 03:10:00,39,1.031043958175947,1.292673512633177,,,35.91999451608274
45,5082,2013-11-01 03:20:00,39,0.2167513588835119,0.258419988057632,0.1742794669431527,0.3286699926895688,32.330048278784794
46,5082,2013-11-01 03:20:00,40,,0.6366065633684785,,,
47,5082,2013-11-01 03:30:00,39,0.0258696447968235,0.0466030668074826,,,33.36983023298151
48,5082,2013-11-01 03:30:00,43,,,,,0.0551972659479474
49,5082,2013-11-01 03:40:00,39,0.0207334220106591,0.0103667110053295,,,36.629142648448166
50,5082,2013-11-01 03:50:00,0,0.0258696447968235,,,,
51,5082,2013-11-01 03:50:00,39,0.036236355802153,0.0002017851528018,0.0103667110053295,0.0340937093352057,32.758656082058145
52,5082,2013-11-01 04:00:00,0,0.0082240645383822,,,,
53,5082,2013-11-01 04:00:00,39,0.2051235228560714,0.275217969590619,,,34.39297840798156
54,5082,2013-11-01 04:10:00,0,0.0082240645383822,,,,
55,5082,2013-11-01 04:10:00,39,0.0657657621060789,0.915105432138222,,,39.06752460156744
56,5082,2013-11-01 04:20:00,39,0.0551972659479474,1.586319667241275,0.0267939671947125,0.0103667110053295,29.53173055059745
57,5082,2013-11-01 04:30:00,0,0.0267939671947125,,,,
58,5082,2013-11-01 04:30:00,39,0.1103945318958949,1.6827252547091918,0.5519715955113649,,33.95041506556025
59,5082,2013-11-01 04:40:00,32,,,,,0.0002017851528018
60,5082,2013-11-01 04:40:00,39,0.2154902338614009,0.7325774270172233,0.3183032816842392,0.0103667110053295,34.62943731145541
61,5082,2013-11-01 04:50:00,39,0.0082240645383822,,0.0002017851528018,,32.75557304339176
62,5082,2013-11-01 04:50:00,43,,,,,0.0002017851528018
63,5082,2013-11-01 05:00:00,0,0.0002017851528018,,,,
64,5082,2013-11-01 05:00:00,1,0.2051235228560714,,,,
65,5082,2013-11-01 05:00:00,39,0.0103667110053295,,,,35.318289522746056
66,5082,2013-11-01 05:10:00,39,1.2291994460111793,0.9570886343238644,0.0551972659479474,0.9849188630332512,32.477609464389886
67,5082,2013-11-01 05:20:00,0,0.0002017851528018,,,,
68,5082,2013-11-01 05:20:00,39,0.0267939671947125,2.1387875376217367,1.5672224987863923,0.0103667110053295,35.155011171953106
69,5082,2013-11-01 05:30:00,0,0.1742794669431527,,,,
70,5082,2013-11-01 05:30:00,39,0.0267939671947125,0.0475273892053716,,0.0082240645383822,37.7525292805406
71,5082,2013-11-01 05:30:00,971,0.0002017851528018,,,,
72,5082,2013-11-01 05:40:00,0,0.4104488308649447,,,,
73,5082,2013-11-01 05:40:00,39,0.7325774270172233,0.2051235228560714,,,37.6749827653551
74,5082,2013-11-01 05:50:00,0,0.2167513588835119,,,,
75,5082,2013-11-01 05:50:00,353,,,,,0.0002017851528018
76,5082,2013-11-01 05:50:00,39,0.0105684961581314,0.0578941002107011,,,32.22513891093892
77,5082,2013-11-01 06:00:00,0,0.0002017851528018,,,,
78,5082,2013-11-01 06:00:00,39,0.0258696447968235,0.230993167652895,,,41.060058131688685
79,5082,2013-11-01 06:10:00,39,0.0914336217501005,1.1358733810036066,,0.231917490050784,38.23258645773592
80,5082,2013-11-01 06:20:00,39,0.0103667110053295,0.0107702813109333,,0.037160678200042,38.3278193871117
81,5082,2013-11-01 06:30:00,39,0.0311001330159886,,0.0105684961581314,0.0267939671947125,40.84341187721829
82,5082,2013-11-01 06:30:00,49,,,,,1.0832097690120706
83,5082,2013-11-01 06:40:00,0,0.2051235228560714,,,,
84,5082,2013-11-01 06:40:00,39,0.0258696447968235,1.1624193984363247,0.1742794669431527,0.0258696447968235,38.09804076890715
85,5082,2013-11-01 06:50:00,0,0.0258696447968235,,,,
86,5082,2013-11-01 06:50:00,39,0.0207334220106591,1.558951116886112,0.2413598786582245,0.3441729264810628,32.51194023563719
87,5082,2013-11-01 07:00:00,0,0.0103667110053295,,,,
88,5082,2013-11-01 07:00:00,39,0.2426210036803354,0.572705017522024,0.230993167652895,0.8365090408869221,39.39870207637818
89,5082,2013-11-01 07:10:00,33,,,,,0.4102470457121429
90,5082,2013-11-01 07:10:00,39,1.3657448981933464,0.5827252071979465,0.7262510624545175,0.081066910744771,41.78727155196638
91,5082,2013-11-01 07:10:00,43,,,,,0.6387853526396252
92,5082,2013-11-01 07:20:00,0,0.2055270931616752,,0.2051235228560714,,
93,5082,2013-11-01 07:20:00,33,,,,,0.2051235228560714
94,5082,2013-11-01 07:20:00,39,1.0842388833732377,1.1838360957151004,0.0107702813109333,1.0804564868147983,46.18156883924248
95,5082,2013-11-01 07:30:00,0,0.0187215419895003,,,,
96,5082,2013-11-01 07:30:00,39,0.0468048519602845,4.168017667418032,1.603803800981631,0.2962305986284276,45.68673359958755
97,5082,2013-11-01 07:30:00,49,,,,,0.0002017851528018
98,5082,2013-11-01 07:40:00,39,2.050067149059251,3.2044487697248907,1.5906372828578033,1.4145520663479123,44.38261962504359
99,5082,2013-11-01 07:50:00,0,0.7735223745568193,,,,
100,5082,2013-11-01 07:50:00,39,3.137947089912372,6.813547792148218,2.8913758494045325,0.268746638495203,44.4975882365039
101,5082,2013-11-01 07:50:00,48,,,0.0002017851528018,,
102,5082,2013-11-01 08:00:00,0,1.5057622257940912,,,0.2051235228560714,
103,5082,2013-11-01 08:00:00,39,1.7892209715984717,0.9851206481860532,0.8844487368190405,0.105529009135874,52.87499814632911
104,5082,2013-11-01 08:10:00,0,2.0827736176320406,,,,
105,5082,2013-11-01 08:10:00,39,3.241881555516567,19.735433767642856,1.498362417464921,1.8188904842078693,59.28498161516846
106,5082,2013-11-01 08:20:00,0,2.808704919342088,,,,
107,5082,2013-11-01 08:20:00,380,,,,1.0832097690120706,
108,5082,2013-11-01 08:20:00,39,4.09124069967115,6.801870652464234,1.291061237798623,1.078839323194988,52.751993822323605
109,5082,2013-11-01 08:20:00,40,,,,0.5416048845060353,
110,5082,2013-11-01 08:20:00,49,,,,,0.3441729264810628
111,5082,2013-11-01 08:30:00,0,1.3024802987160289,,,,
112,5082,2013-11-01 08:30:00,39,3.43855065778043,2.862283651358273,1.0021941830450731,1.874637190064805,60.863341766708416
113,5082,2013-11-01 08:30:00,49,0.0328962581535289,,,,
114,5082,2013-11-01 08:40:00,0,2.5340211802786605,0.0776089343904706,,,
115,5082,2013-11-01 08:40:00,39,3.539470491534837,1.436798977177621,1.0909160350616856,2.955741557942712,56.37335122788442
116,5082,2013-11-01 08:40:00,971,,,,0.0002017851528018,
117,5082,2013-11-01 08:50:00,0,1.3368806912171494,,,,
118,5082,2013-11-01 08:50:00,373,,,,0.0258696447968235,
119,5082,2013-11-01 08:50:00,39,8.918441082625666,6.716184884294284,1.72609212890867,2.584300921475909,51.03322962861312
120,5082,2013-11-01 08:50:00,40,0.056164625968501,,,,
121,5082,2013-11-01 08:50:00,971,,,0.0002017851528018,,
122,5082,2013-11-01 09:00:00,0,2.795625136457992,,,,
123,5082,2013-11-01 09:00:00,39,5.374581789155373,5.251512981149345,4.423534496153468,4.100345182843988,87.99913373239514
124,5082,2013-11-01 09:00:00,40,0.0187215419895003,,0.0103667110053295,,
125,5082,2013-11-01 09:00:00,88239,,,,,0.0002017851528018
126,5082,2013-11-01 09:10:00,0,2.058003392132356,,,0.2167513588835119,
127,5082,2013-11-01 09:10:00,33,,,,,0.0551972659479474
128,5082,2013-11-01 09:10:00,39,2.2999107375054053,3.30286625296941,4.977252706218287,1.6456725067594278,61.32251942895159
129,5082,2013-11-01 09:10:00,49,,,0.0267939671947125,,
130,5082,2013-11-01 09:10:00,94,,,,0.0267939671947125,
131,5082,2013-11-01 09:20:00,0,0.7833233917827869,,,,
132,5082,2013-11-01 09:20:00,39,5.037796191562093,4.303818044594086,2.4286622686534645,2.7045732550365176,76.77445408700946
133,5082,2013-11-01 09:20:00,40,,,0.3183032816842392,,
134,5082,2013-11-01 09:20:00,44,,,,,0.0267939671947125
135,5082,2013-11-01 09:20:00,46,,,,,0.0267939671947125
136,5082,2013-11-01 09:20:00,49,,,,,0.9570886343238644
137,5082,2013-11-01 09:20:00,94,,,,0.0267939671947125,
138,5082,2013-11-01 09:30:00,0,6.564550107044097,,,0.0551972659479474,
139,5082,2013-11-01 09:30:00,233,,,,0.0267939671947125,
140,5082,2013-11-01 09:30:00,380,,,,0.0258696447968235,
141,5082,2013-11-01 09:30:00,39,8.29911348683138,9.509095473044749,2.271563206054362,1.5668465002570366,74.40724420873212
142,5082,2013-11-01 09:30:00,40,,,0.0267939671947125,,
143,5082,2013-11-01 09:30:00,44,0.0103667110053295,0.0103667110053295,,,0.0002017851528018
144,5082,2013-11-01 09:30:00,49,,,,,1.3973433811819742
145,5082,2013-11-01 09:40:00,0,0.6956191286943259,,,,
146,5082,2013-11-01 09:40:00,39,9.85858238398538,7.187630014549777,3.3191780493730496,3.015074598991485,79.65790239689835
147,5082,2013-11-01 09:40:00,40,,,,0.1742794669431527,
148,5082,2013-11-01 09:40:00,49,,,,,0.0105684961581314
149,5082,2013-11-01 09:40:00,63,,0.7325774270172233,,,
150,5082,2013-11-01 09:50:00,0,2.3362168853722163,,,0.1742794669431527,
151,5082,2013-11-01 09:50:00,380,,,,0.2167513588835119,
152,5082,2013-11-01 09:50:00,39,6.372729673715728,2.8612286371845306,1.8280115888005208,5.505266292247017,316.4085169036664
153,5082,2013-11-01 09:50:00,40,,,,0.1742794669431527,
154,5082,2013-11-01 09:50:00,49,,,,,1.4990970891355035
155,5082,2013-11-01 09:50:00,86,0.3183032816842392,,,,
156,5082,2013-11-01 09:50:00,91,,,,0.0267939671947125,
157,5082,2013-11-01 10:00:00,0,2.214566144483896,,,,
158,5082,2013-11-01 10:00:00,39,6.29517815431753,0.948016448148572,6.523562126944518,6.13023351940415,89.80124941539512
159,5082,2013-11-01 10:00:00,92,,,,0.0002017851528018,
160,5082,2013-11-01 10:10:00,0,3.121942077548547,,,,
161,5082,2013-11-01 10:10:00,372,,,0.0002017851528018,,
162,5082,2013-11-01 10:10:00,380,,,,0.0551972659479474,
163,5082,2013-11-01 10:10:00,39,4.6482438613977966,3.0916773165008338,3.799173323035916,1.8224867083331269,110.89573498358315
164,5082,2013-11-01 10:10:00,421,,0.0002017851528018,,,
165,5082,2013-11-01 10:10:00,43,2.166419538024141,,,,
166,5082,2013-11-01 10:10:00,44,,,,,0.0002017851528018
167,5082,2013-11-01 10:10:00,49,,0.0267939671947125,,,
168,5082,2013-11-01 10:10:00,7,,,0.9534350237854764,,
169,5082,2013-11-01 10:10:00,86,,,0.0082240645383822,,
170,5082,2013-11-01 10:20:00,0,3.581974280071198,,,0.0082240645383822,
171,5082,2013-11-01 10:20:00,258,,,,0.0002017851528018,
172,5082,2013-11-01 10:20:00,380,,,,0.2401217314840113,
173,5082,2013-11-01 10:20:00,39,5.184370725515776,5.175582143428269,2.5384051385242685,4.755016395818379,107.27376920752032
174,5082,2013-11-01 10:20:00,40,,,,0.1742794669431527,
175,5082,2013-11-01 10:20:00,49,0.0258696447968235,,,,
176,5082,2013-11-01 10:20:00,86,,,,,0.3794029897992241
177,5082,2013-11-01 10:30:00,0,3.346435388190391,0.0002017851528018,,,
178,5082,2013-11-01 10:30:00,258,0.1614807295340533,,0.0002017851528018,,
179,5082,2013-11-01 10:30:00,39,6.270740477100904,6.294377877195314,7.141792377204028,6.170872230416363,85.94408436363813
180,5082,2013-11-01 10:30:00,40,,,0.0267939671947125,,
181,5082,2013-11-01 10:30:00,421,0.0002017851528018,,,,
182,5082,2013-11-01 10:30:00,91,,,,0.0267939671947125,
183,5082,2013-11-01 10:40:00,0,2.974821118015861,5.720610142712858,,,
184,5082,2013-11-01 10:40:00,373,,,,0.2167513588835119,
185,5082,2013-11-01 10:40:00,39,4.916056940193807,6.860661655097224,4.304913541842874,2.681433419388831,93.84799827526128
186,5082,2013-11-01 10:40:00,40,,,0.0267939671947125,,
187,5082,2013-11-01 10:40:00,49,,,,,1.7487890888464084
188,5082,2013-11-01 10:50:00,0,5.496662057825453,,,,
189,5082,2013-11-01 10:50:00,39,4.999430067178266,8.705862547658523,3.484350814225657,2.1521275415317085,90.07638651594924
190,5082,2013-11-01 10:50:00,421,,,0.0002017851528018,,
191,5082,2013-11-01 10:50:00,49,,,,,1.2779742755848542
192,5082,2013-11-01 11:00:00,0,4.486996387993428,,,,
193,5082,2013-11-01 11:00:00,380,,,,0.2051235228560714,
194,5082,2013-11-01 11:00:00,39,8.454984650838894,5.234069994895244,3.918031280960318,6.101536615548641,92.10822218184164
195,5082,2013-11-01 11:00:00,49,,0.4102470457121429,,,
196,5082,2013-11-01 11:10:00,0,3.2320774549955007,,,,
197,5082,2013-11-01 11:10:00,221,,,,0.0187215419895003,
198,5082,2013-11-01 11:10:00,33,,,,,0.2051235228560714
199,5082,2013-11-01 11:10:00,39,2.8246562562023967,4.339101555812837,6.250527673662928,3.439622553367262,97.79998857317304
200,5082,2013-11-01 11:20:00,0,3.1090326870184333,,,,
201,5082,2013-11-01 11:20:00,221,,,,0.0187215419895003,
202,5082,2013-11-01 11:20:00,39,6.06985935756893,7.171981687058846,7.953034072808789,4.116607034639612,110.18810009645073
203,5082,2013-11-01 11:20:00,40,0.2051235228560714,,,,
204,5082,2013-11-01 11:20:00,49,,,,,0.0103667110053295
205,5082,2013-11-01 11:30:00,0,5.141363446329502,,,,
206,5082,2013-11-01 11:30:00,380,,,,0.2051235228560714,
207,5082,2013-11-01 11:30:00,39,2.862892466358342,2.738323899600507,4.563860777221754,7.645364521027874,91.99194883154968
208,5082,2013-11-01 11:30:00,40,0.2051235228560714,,,,
209,5082,2013-11-01 11:30:00,49,,,0.0267939671947125,,1.2777724904320524
210,5082,2013-11-01 11:30:00,55,,,,,0.0267939671947125
211,5082,2013-11-01 11:40:00,0,3.5173993774293604,,,,
212,5082,2013-11-01 11:40:00,39,9.238527010978308,9.785918499198988,4.05457974634075,7.718487066103588,97.41140527884976
213,5082,2013-11-01 11:40:00,40,,,0.3183032816842392,,
214,5082,2013-11-01 11:40:00,44,,,,,0.3183032816842392
215,5082,2013-11-01 11:40:00,55,,,,,0.0258696447968235
216,5082,2013-11-01 11:40:00,86,,,,0.6145997230055896,
217,5082,2013-11-01 11:50:00,0,4.200010177129473,,,,
218,5082,2013-11-01 11:50:00,254,,,0.1742794669431527,,
219,5082,2013-11-01 11:50:00,353,,,0.9534350237854764,,
220,5082,2013-11-01 11:50:00,380,,,,0.0004035703056037,
221,5082,2013-11-01 11:50:00,39,8.07135927450263,8.77033579347598,5.168759931161724,4.603632504193464,163.0237881837206
222,5082,2013-11-01 11:50:00,49,,,,,0.6387853526396252
223,5082,2013-11-01 11:50:00,92,,,,0.2051235228560714,
224,5082,2013-11-01 11:50:00,94,,,,0.0267939671947125,
225,5082,2013-11-01 12:00:00,0,3.080102560694303,,,,
226,5082,2013-11-01 12:00:00,380,,,,0.0002017851528018,
227,5082,2013-11-01 12:00:00,39,10.870340696399929,9.447793359278904,4.569872733727832,4.110368190033251,226.9748884360292
228,5082,2013-11-01 12:00:00,40,0.2051235228560714,,,,
229,5082,2013-11-01 12:00:00,43,,,,,0.6387853526396252
230,5082,2013-11-01 12:00:00,44,,,,,0.3735005476321867
231,5082,2013-11-01 12:00:00,46,,,,,0.0002017851528018
232,5082,2013-11-01 12:10:00,0,0.9749039794260046,,,0.0002017851528018,
233,5082,2013-11-01 12:10:00,380,0.0002017851528018,,,,
234,5082,2013-11-01 12:10:00,39,6.102544189333838,4.637428892752909,4.790918102706392,3.0185028668649623,221.46748194106652
235,5082,2013-11-01 12:10:00,49,,,,,0.6387853526396252
236,5082,2013-11-01 12:20:00,0,1.139814320668996,,,,
237,5082,2013-11-01 12:20:00,233,,,,0.0267939671947125,
238,5082,2013-11-01 12:20:00,39,7.182061873558721,7.390665622565289,3.623901186955276,2.546783022278793,140.04045766889237
239,5082,2013-11-01 12:20:00,49,,0.7325774270172233,,,
240,5082,2013-11-01 12:30:00,0,2.024496493343625,,,0.1742794669431527,
241,5082,2013-11-01 12:30:00,39,3.86311467292536,5.363615579817028,4.033278158193489,2.613346423493643,170.32142101544648
242,5082,2013-11-01 12:30:00,92,,,,0.0807403647670266,
