,squareid,datetime,countryCode,smsin,smsout,callin,callout,internet
0,5318,2013-11-01 00:00:00,0,1.570270905836148,,,,
1,5318,2013-11-01 00:00:00,39,11.330903851860482,18.10283716962501,1.6388414296793383,4.611605692191407,287.2215592166007
2,5318,2013-11-01 00:00:00,43,,,,,0.0387209770134564
3,5318,2013-11-01 00:00:00,44,,,,0.0732587179077818,
4,5318,2013-11-01 00:00:00,49,,,0.1907907528474442,,
5,5318,2013-11-01 00:10:00,0,4.022359936478161,,,2.2887705147744404,
6,5318,2013-11-01 00:10:00,212,,,,0.4575646539516936,
7,5318,2013-11-01 00:10:00,39,14.008018565333696,8.37365838928192,1.038128437544167,7.215782534331848,297.1719479717946
8,5318,2013-11-01 00:20:00,0,4.817110033301681,,,,
9,5318,2013-11-01 00:20:00,243,,,0.2119418802413998,,
10,5318,2013-11-01 00:20:00,39,3.480008237774525,6.451159044728792,0.0455651031668105,7.280004857634719,286.4982106753533
11,5318,2013-11-01 00:20:00,46,,,,,0.4575646539516936
12,5318,2013-11-01 00:20:00,49,,,,,0.4575646539516936
13,5318,2013-11-01 00:30:00,0,2.602094909313593,,,,
14,5318,2013-11-01 00:30:00,39,3.749693732405589,2.904696905879341,1.600905581332318,2.8045973300528044,351.93164585834927
15,5318,2013-11-01 00:30:00,43,,,,,0.0193604885067282
16,5318,2013-11-01 00:40:00,0,1.2309324325121738,,,,
17,5318,2013-11-01 00:40:00,39,30.83959072771585,5.3039769230705325,5.672070906412619,1.642263623818515,224.77097228245103
18,5318,2013-11-01 00:40:00,880,,,,0.175616980623928,
19,5318,2013-11-01 00:50:00,0,0.4575646539516936,,,,
20,5318,2013-11-01 00:50:00,39,7.276986198115804,7.260378037297066,1.690996230725786,0.1437797527504263,241.19553559238537
21,5318,2013-11-01 00:50:00,46,,,,,0.2649104412906141
22,5318,2013-11-01 01:00:00,0,0.5031297571185042,,,,
23,5318,2013-11-01 01:00:00,212,,,,2.0251070818953134,
24,5318,2013-11-01 01:00:00,243,,,0.1059709401206999,,
25,5318,2013-11-01 01:00:00,39,10.526092099548524,2.16061467891561,1.866613211349714,2.481088998728401,283.2000718104764
26,5318,2013-11-01 01:00:00,46,,,,,0.4575646539516936
27,5318,2013-11-01 01:10:00,0,2.21939934454213,,0.1059709401206999,,
28,5318,2013-11-01 01:10:00,33,,,,,0.2649104412906141
29,5318,2013-11-01 01:10:00,39,2.344661225910292,14.087514643330238,1.2886669326621067,1.2334315767740924,201.14980542016605
30,5318,2013-11-01 01:20:00,31,,,,,0.11215372633168
31,5318,2013-11-01 01:20:00,39,1.468069358032241,9.749193602071394,1.6490377600796853,0.4007630624683025,192.8377063916138
32,5318,2013-11-01 01:20:00,49,,,,,0.0956919301825442
33,5318,2013-11-01 01:30:00,0,4.315512262997579,,,0.4575646539516936,
34,5318,2013-11-01 01:30:00,39,0.415929707388274,0.8373580520658415,,4.879047857069972,250.65627210253515
35,5318,2013-11-01 01:30:00,46,,,,,0.4575646539516936
36,5318,2013-11-01 01:40:00,0,3.668919519348047,,,,
37,5318,2013-11-01 01:40:00,39,2.962811528104643,5.580493585919227,0.4575646539516936,3.1827523230206194,164.82303990459127
38,5318,2013-11-01 01:50:00,39,2.698813575826456,3.639768554703219,0.6787467377424322,0.091130206333621,182.8721476816527
39,5318,2013-11-01 02:00:00,0,0.1244192642436981,,,,
40,5318,2013-11-01 02:00:00,39,0.845832036379248,0.9350133249150092,0.8980920758662359,0.3732577927310943,205.90647721443105
41,5318,2013-11-01 02:10:00,39,4.822948709304415,7.574038247275113,1.7278343867235315,0.175616980623928,160.7013751075669
42,5318,2013-11-01 02:10:00,46,,,,,0.4575646539516936
43,5318,2013-11-01 02:20:00,0,0.076672241949645,,,,
44,5318,2013-11-01 02:20:00,39,8.681670843835741,3.04842556641311,0.2167766500547545,1.143862999070032,169.98205620051317
45,5318,2013-11-01 02:20:00,90,,,,,0.1059709401206999
