,squareid,datetime,countryCode,smsin,smsout,callin,callout,internet
0,5087,2013-11-01 00:00:00,0,0.9596900999205328,,,,
1,5087,2013-11-01 00:00:00,33,,,,0.0302054390971472,0.0018667096046784
2,5087,2013-11-01 00:00:00,39,3.4695899995718293,3.2553309941196256,1.984910183793327,0.6165301313547128,64.72317963540522
3,5087,2013-11-01 00:10:00,0,0.54222565898364,,,0.0860318195766412,
4,5087,2013-11-01 00:10:00,39,4.014150905926355,5.235024542618768,1.749067227737923,0.4258184714262554,56.57899329765229
5,5087,2013-11-01 00:10:00,43,,,,,0.0390144640144137
6,5087,2013-11-01 00:10:00,49,0.0026851242747554,,,,
7,5087,2013-11-01 00:20:00,0,0.1993800294447391,,,,
8,5087,2013-11-01 00:20:00,39,3.4572363451677943,5.0244150350083725,0.9206735703028256,1.820260423155164,60.2264174420895
9,5087,2013-11-01 00:30:00,0,1.928022823792666,,,,
10,5087,2013-11-01 00:30:00,1,,0.1711555653800879,,,
11,5087,2013-11-01 00:30:00,39,3.2828699722787023,1.9324095774328016,2.0474688109268184,2.1646872438184555,53.7964085488554
12,5087,2013-11-01 00:40:00,0,0.8919977733769913,,,,
13,5087,2013-11-01 00:40:00,39,1.3414487071916448,2.75472824377508,0.2677890696953612,1.384745324776448,58.62029509067124
14,5087,2013-11-01 00:50:00,0,0.3324852843312265,,,,
15,5087,2013-11-01 00:50:00,39,1.4451441895930186,3.159561540075055,0.9633880309281546,0.478283061494988,54.28621520613602
16,5087,2013-11-01 01:00:00,0,0.54222565898364,,,,
17,5087,2013-11-01 01:00:00,39,3.3518008540434017,1.6161027489489883,0.3580705285006969,0.1291366992259697,46.47884328727887
18,5087,2013-11-01 01:00:00,43,,,,,0.0390144640144137
19,5087,2013-11-01 01:10:00,39,0.4505676881996336,0.3247795175806364,0.4186705374436528,,49.87687211772697
20,5087,2013-11-01 01:20:00,39,0.8190780309825724,1.4823313477958178,0.2030752116198826,0.0645683496129848,53.34998793424536
21,5087,2013-11-01 01:30:00,0,0.3351704086059819,,,,
22,5087,2013-11-01 01:30:00,39,1.4881882955541,4.216696891222092,0.3926790246617531,0.4874806012120408,52.73535430502948
23,5087,2013-11-01 01:40:00,39,0.4250000567561783,0.379656073429239,0.1427427861043061,0.1855932284664239,53.9072192380204
24,5087,2013-11-01 01:50:00,0,0.0089760505320268,,,,
25,5087,2013-11-01 01:50:00,39,0.3071567382546172,0.2954909634572761,0.6592690510268813,1.087136442242035,49.34202484724136
26,5087,2013-11-01 01:50:00,43,,,,,0.0390144640144137
27,5087,2013-11-01 02:00:00,0,0.0645683496129848,,,,
28,5087,2013-11-01 02:00:00,39,1.362139956547982,0.9906772710493912,0.0390144640144137,0.1937050488389546,48.77262807326855
29,5087,2013-11-01 02:10:00,39,1.9282962718272127,1.4907472007679712,0.0780289280288275,0.0026851242747554,48.8004154669511
30,5087,2013-11-01 02:20:00,0,0.54222565898364,,,,
31,5087,2013-11-01 02:20:00,39,1.603977649051182,0.7113629497801429,0.2424428801791386,0.1271231316621807,48.71374903976851
32,5087,2013-11-01 02:30:00,39,1.125785196875741,5.44289249245705,0.4917436399108307,,51.37122487351815
33,5087,2013-11-01 02:40:00,0,0.0211792763161129,,,,
34,5087,2013-11-01 02:40:00,39,0.5386180663184906,1.288710845948851,0.1170433920432413,,49.943138076107
35,5087,2013-11-01 02:50:00,0,0.2587193950011888,,,,
36,5087,2013-11-01 02:50:00,39,0.5736555323554868,0.282118448542995,0.8495630363931155,0.0645683496129848,40.12348335658706
37,5087,2013-11-01 03:00:00,0,0.0467371598202861,,,,
38,5087,2013-11-01 03:00:00,39,1.605008308482758,2.6432088076270954,0.4660484898192838,0.7604394042520735,51.24330789194136
39,5087,2013-11-01 03:10:00,39,1.8059506926571784,1.1145462302959432,0.0780289280288275,0.0860318195766412,53.74127517211897
40,5087,2013-11-01 03:20:00,0,0.335569517530399,,,0.54222565898364,
41,5087,2013-11-01 03:20:00,39,1.6256953050149368,0.125046283591055,0.0416995882891692,0.54222565898364,42.51837099307413
42,5087,2013-11-01 03:30:00,39,0.9124650094933364,0.7436876281778856,0.2881989574233293,,55.09342342545432
43,5087,2013-11-01 03:40:00,0,0.0390144640144137,,,,
44,5087,2013-11-01 03:40:00,39,0.0026851242747554,0.0390144640144137,0.2034284161647248,,47.66127236531163
45,5087,2013-11-01 03:40:00,43,,,,,0.0390144640144137
46,5087,2013-11-01 03:50:00,39,,0.2232301861017263,0.5355604959511091,,34.84407366006922
47,5087,2013-11-01 04:00:00,31,,,,,0.0211792763161129
48,5087,2013-11-01 04:00:00,39,0.2534323558986402,4.972621461498483,0.1170433920432413,1.5882145357768451,41.31419041598246
49,5087,2013-11-01 04:10:00,0,0.0403706496668179,,,,
50,5087,2013-11-01 04:10:00,39,0.0647138580754785,0.0703139868895138,,0.170836287515139,39.68302681208798
51,5087,2013-11-01 04:10:00,43,,,,,0.0390144640144137
52,5087,2013-11-01 04:20:00,0,0.6067940085966248,,,,
53,5087,2013-11-01 04:20:00,39,0.4386897218293248,0.4528609692276245,0.1170433920432413,0.4519784472908941,36.01636413786272
54,5087,2013-11-01 04:30:00,39,1.2046012798547312,2.4385652292988635,0.1197285163179968,0.6456834961298488,39.40338596143474
55,5087,2013-11-01 04:40:00,0,0.6202545870124675,,,,
56,5087,2013-11-01 04:40:00,39,1.3136191082777202,2.148347171624511,0.0390144640144137,0.3874100976779093,37.19764606409812
57,5087,2013-11-01 04:50:00,0,0.0077226958058723,,,,
58,5087,2013-11-01 04:50:00,39,0.986260801669657,0.1711555653800879,0.3242826217743556,0.2582733984519395,32.52246617951688
59,5087,2013-11-01 05:00:00,39,0.1711555653800879,0.1738406896548434,0.4495286763744678,0.5743603622314505,40.06435825422808
60,5087,2013-11-01 05:10:00,39,1.2102804608452655,0.0026851242747554,0.7519393897918419,0.1560578560576551,37.85248410927773
61,5087,2013-11-01 05:10:00,40,0.0211792763161129,,,,
62,5087,2013-11-01 05:10:00,43,,,,,0.0780289280288275
63,5087,2013-11-01 05:20:00,0,0.0026851242747554,,,,
64,5087,2013-11-01 05:20:00,39,,,0.6529570925391928,0.1197285163179968,33.82427039235048
65,5087,2013-11-01 05:20:00,43,,,,,0.0390144640144137
66,5087,2013-11-01 05:30:00,39,0.738624319838493,0.0647138580754785,0.4126257817946777,0.1291366992259697,39.303714617558704
67,5087,2013-11-01 05:30:00,43,,,,,0.0390144640144137
68,5087,2013-11-01 05:40:00,39,0.0647138580754785,,0.0780289280288275,0.0645683496129848,37.177612578575065
69,5087,2013-11-01 05:40:00,63,0.4413500184112617,,,0.0645683496129848,
70,5087,2013-11-01 05:50:00,33,,,,,0.0211792763161129
71,5087,2013-11-01 05:50:00,39,0.1549953168808143,0.2330242449096419,0.6337443984617804,,30.59186301100689
72,5087,2013-11-01 06:00:00,39,0.1576804411555698,0.983901095524643,,0.2986551336994676,38.38435095413773
73,5087,2013-11-01 06:00:00,43,,,,,0.0390144640144137
74,5087,2013-11-01 06:00:00,49,0.0026851242747554,,,,
75,5087,2013-11-01 06:10:00,39,0.6765955860377698,0.0780289280288275,0.125046283591055,0.1317451266067628,39.051805052229255
76,5087,2013-11-01 06:20:00,31,,,,,0.0860318195766412
77,5087,2013-11-01 06:20:00,39,0.4250000567561783,0.2480430089931738,0.1427427861043061,0.0923296776072969,35.99319024921396
78,5087,2013-11-01 06:30:00,0,0.1506001691896261,,,,
79,5087,2013-11-01 06:30:00,39,0.6972209758644543,1.4040949746858369,0.6592690510268813,0.2967819465621862,41.81966174422495
80,5087,2013-11-01 06:40:00,0,0.6246378354254376,,,,
81,5087,2013-11-01 06:40:00,39,0.8370342078157355,0.1037283220898923,0.4431942743041436,0.4982145214141847,45.76875864892195
82,5087,2013-11-01 06:40:00,63,,,,0.1291366992259697,
83,5087,2013-11-01 06:50:00,0,0.0026851242747554,,,,
84,5087,2013-11-01 06:50:00,39,0.0211792763161129,0.6667394276081405,0.7886967671778384,,38.43548316594215
85,5087,2013-11-01 07:00:00,0,0.54222565898364,,,,
86,5087,2013-11-01 07:00:00,380,,,,0.2232301861017263,
87,5087,2013-11-01 07:00:00,387,0.0860318195766412,,,,
88,5087,2013-11-01 07:00:00,39,1.1621177398808678,0.2110781031676963,1.0844246741230683,1.001147325505347,40.76397803849629
89,5087,2013-11-01 07:00:00,40,,,0.4464603722034527,,
90,5087,2013-11-01 07:10:00,0,0.8931321624310317,,,,
91,5087,2013-11-01 07:10:00,380,,,,0.2232301861017263,
92,5087,2013-11-01 07:10:00,39,0.6845746153064415,0.8153898483627244,0.7829682263458316,0.7622503387904269,43.480693993385245
93,5087,2013-11-01 07:10:00,43,,,,,0.0390144640144137
94,5087,2013-11-01 07:20:00,0,0.3099906337616286,,,,
95,5087,2013-11-01 07:20:00,39,1.5870614953819928,0.8383605713447909,0.8493823972382571,0.8522162927452686,39.62491198153118
96,5087,2013-11-01 07:30:00,0,0.0077226958058723,,,,
97,5087,2013-11-01 07:30:00,373,,,,0.0390144640144137,
98,5087,2013-11-01 07:30:00,39,0.7500301324832453,0.9768800295937324,0.7047750302130913,0.0780289280288275,47.07217076903584
99,5087,2013-11-01 07:30:00,86,,,,0.2091973656299528,
100,5087,2013-11-01 07:40:00,0,0.5014150823720974,,,,
101,5087,2013-11-01 07:40:00,39,1.844212538890044,0.9292410706875998,0.8385115569947048,0.338344300908272,51.80617493382724
102,5087,2013-11-01 07:40:00,46,,,,,0.0211792763161129
103,5087,2013-11-01 07:40:00,49,,,,,0.0211792763161129
104,5087,2013-11-01 07:50:00,0,0.4773396398701562,,,0.4854748362178665,
105,5087,2013-11-01 07:50:00,380,,,,0.0390144640144137,
106,5087,2013-11-01 07:50:00,39,0.876423811833773,1.1903217553094672,0.415884460909565,0.5791279234448545,46.171692643694016
107,5087,2013-11-01 07:50:00,40,,,0.0390144640144137,,
108,5087,2013-11-01 07:50:00,46,,,,,0.0211792763161129
109,5087,2013-11-01 08:00:00,0,1.0039173434823765,,,,
110,5087,2013-11-01 08:00:00,39,3.995511078756742,4.415211678902371,0.5222454259977601,1.0054678354532454,49.72443351598822
111,5087,2013-11-01 08:00:00,86,,,,0.2091973656299528,
112,5087,2013-11-01 08:10:00,0,5.79392258581134,,,,
113,5087,2013-11-01 08:10:00,33,,,,,0.0390144640144137
114,5087,2013-11-01 08:10:00,39,2.462314677703802,1.805777467961784,1.0391712950644163,1.132066837436335,60.38436278593336
115,5087,2013-11-01 08:10:00,40,0.1549953168808143,,,,
116,5087,2013-11-01 08:10:00,46,,,,,0.0390144640144137
117,5087,2013-11-01 08:10:00,49,,,,,0.0390144640144137
118,5087,2013-11-01 08:20:00,0,5.553194849675933,0.164413952150311,,,
119,5087,2013-11-01 08:20:00,39,5.450629897669103,4.891969373638696,2.4142686027487685,2.015804817619805,57.50175940760195
120,5087,2013-11-01 08:20:00,40,0.1549953168808143,,,0.0390144640144137,
121,5087,2013-11-01 08:20:00,49,0.164413952150311,,,,
122,5087,2013-11-01 08:30:00,0,2.734411772065323,,,,
123,5087,2013-11-01 08:30:00,380,,,,0.0860318195766412,
124,5087,2013-11-01 08:30:00,39,4.800117329561751,4.598322346813258,1.2279763332399412,0.9760354742716258,65.29812121460259
125,5087,2013-11-01 08:30:00,420,,,0.2587193950011888,,
126,5087,2013-11-01 08:30:00,43,,,,0.0647138580754785,
127,5087,2013-11-01 08:40:00,0,2.2062803110955724,,,0.0390144640144137,
128,5087,2013-11-01 08:40:00,39,4.1350633894637285,3.992003027011528,2.417426419048555,3.2698004477147853,60.410963879183285
129,5087,2013-11-01 08:40:00,46,,,,,0.0026851242747554
130,5087,2013-11-01 08:40:00,49,1.2935969750059444,,,,
131,5087,2013-11-01 08:40:00,92,,,,0.0390144640144137,
132,5087,2013-11-01 08:50:00,0,2.8800763463603167,,,0.164413952150311,
133,5087,2013-11-01 08:50:00,380,,,,0.1711555653800879,
134,5087,2013-11-01 08:50:00,39,3.1137623637565333,3.5068338703077817,2.992667546109755,2.749225015091641,59.29467431475826
135,5087,2013-11-01 08:50:00,420,,,0.2587193950011888,,
136,5087,2013-11-01 08:50:00,421,,0.0151027195485736,,,
137,5087,2013-11-01 08:50:00,92,,,,0.0390144640144137,
138,5087,2013-11-01 09:00:00,0,4.11188939608443,,,,
139,5087,2013-11-01 09:00:00,355,,,,0.2232301861017263,
